25,52,43,41,53,55,0,29,37,47,43,30,31,0,0,37,40,46,53,34,30,0,21,32,22,23,29,36,38,30,12,99,94,93,91,1,0,0,0,0,0
25,52,43,41,53,55,0,29,37,47,43,30,30,0,0,37,40,46,53,34,31,0,20,32,22,23,29,37,39,30,13,99,95,93,92,1,0,0,0,0,0
25,52,43,41,53,56,0,29,37,47,43,30,31,0,0,36,40,46,53,34,31,0,20,32,22,24,30,38,39,30,13,99,95,93,92,1,0,0,0,0,0
82,128,100,106,82,34,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82,128,100,107,82,34,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82,130,100,108,83,34,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63,122,80,90,75,36,0,1,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
63,121,80,89,75,36,0,1,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
63,122,80,89,75,36,0,1,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
58,82,66,1,0,0,4,40,47,52,46,30,0,2,34,43,45,45,35,10,0,0,20,36,29,39,43,28,24,3,0,99,97,97,82,0,0,0,1,0,0
56,82,65,1,0,0,4,38,47,52,46,30,0,2,34,43,46,45,36,10,0,0,20,36,29,39,43,28,25,4,0,99,97,97,83,0,0,0,1,0,0
56,81,65,0,0,0,4,39,47,51,46,30,0,2,34,43,45,44,36,10,0,0,20,37,30,39,42,27,24,4,0,99,97,97,84,0,0,0,1,0,0
0,0,0,54,50,10,31,49,60,62,59,31,0,0,46,48,46,37,29,18,0,0,6,24,7,31,14,9,9,0,0,99,96,94,0,0,0,0,0,1,0
0,0,0,54,50,10,32,50,61,62,59,30,0,0,46,48,46,38,30,18,0,0,7,24,7,32,14,9,9,0,0,99,96,94,0,0,0,0,0,1,0
0,0,0,54,50,12,32,50,61,62,59,31,0,0,46,48,46,38,30,18,0,0,7,24,7,32,15,10,9,0,0,99,96,94,0,0,0,0,0,1,0
48,80,51,31,42,24,0,30,37,44,45,35,26,12,21,23,24,24,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,80,51,31,43,26,0,30,37,45,44,35,26,11,21,23,24,24,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,80,51,31,43,24,0,31,37,45,44,35,26,12,21,23,24,24,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
