28,50,38,34,37,14,0,33,39,41,36,25,15,0,15,23,33,36,37,36,0,6,26,42,23,33,32,34,32,23,13,99,98,97,95,1,0,0,0,0,0
28,50,38,34,38,14,0,34,39,41,36,25,15,0,15,23,33,37,37,36,0,6,26,42,23,33,32,34,32,23,13,99,97,97,96,1,0,0,0,0,0
28,50,38,34,37,14,0,33,38,41,36,25,15,0,16,23,33,36,37,36,0,6,26,42,23,32,32,34,32,23,13,99,97,97,95,1,0,0,0,0,0
28,50,38,34,38,14,0,34,38,41,36,26,15,0,15,23,32,36,37,36,0,6,26,42,23,33,32,34,33,23,13,99,98,97,96,1,0,0,0,0,0
28,50,38,34,37,14,0,34,38,41,37,26,15,0,15,23,33,36,37,36,0,6,26,42,23,33,32,34,32,23,13,99,97,97,96,1,0,0,0,0,0
28,50,39,34,37,14,0,34,39,41,37,26,15,0,15,23,33,36,37,36,0,6,26,42,23,32,32,34,32,23,13,99,97,97,95,1,0,0,0,0,0
28,50,39,34,37,14,0,34,39,41,36,25,15,0,15,23,33,36,37,36,0,6,26,42,23,32,32,34,32,23,13,99,98,97,95,1,0,0,0,0,0
28,50,38,34,37,14,0,34,38,41,37,25,15,0,16,23,33,36,37,36,0,6,26,42,23,32,32,34,32,24,13,99,97,97,96,1,0,0,0,0,0
28,50,39,34,37,14,0,34,38,41,37,26,16,0,16,23,33,36,37,36,0,6,26,42,23,32,32,34,32,23,13,99,98,97,95,1,0,0,0,0,0
28,50,38,34,37,14,0,34,39,42,37,26,15,0,16,23,32,37,37,36,0,6,26,42,23,32,33,34,33,23,13,99,98,97,96,1,0,0,0,0,0
28,50,38,34,37,14,0,34,38,41,37,25,15,0,15,23,32,36,37,36,0,6,26,42,23,33,32,34,33,24,13,99,98,97,96,1,0,0,0,0,0
28,50,39,34,37,14,0,34,39,42,37,26,15,0,16,23,33,36,37,36,0,6,26,42,23,32,32,34,33,23,13,99,98,97,96,1,0,0,0,0,0
28,50,39,34,37,15,0,34,39,41,37,26,15,0,16,23,33,36,37,36,0,6,26,42,23,33,32,34,32,23,13,99,98,97,96,1,0,0,0,0,0
27,50,38,34,37,14,0,33,39,41,37,26,15,0,15,23,33,36,37,36,0,6,26,42,23,32,32,34,33,24,13,99,98,97,96,1,0,0,0,0,0
28,50,38,34,37,15,0,34,38,42,37,26,15,0,15,23,33,36,37,36,0,6,26,42,23,33,32,34,33,24,13,99,98,97,96,1,0,0,0,0,0
28,50,39,34,37,14,0,34,39,42,36,26,15,0,15,23,33,36,37,36,1,6,26,42,23,33,32,34,33,24,13,99,98,97,96,1,0,0,0,0,0
28,50,39,34,37,14,0,34,39,42,37,26,14,0,17,22,32,36,37,36,0,6,26,42,23,32,32,34,33,23,13,99,98,97,96,1,0,0,0,0,0
27,50,38,33,37,14,0,34,39,42,37,26,15,0,18,23,32,36,37,36,0,6,26,42,23,32,32,34,32,23,13,99,98,97,96,1,0,0,0,0,0
29,50,39,35,38,15,0,34,39,42,37,26,16,0,18,24,33,37,37,36,0,6,25,42,23,32,32,34,32,23,12,99,98,97,95,1,0,0,0,0,0
29,50,39,35,38,15,0,34,39,42,37,26,16,0,18,23,33,36,37,36,0,6,25,42,23,32,32,33,32,23,13,99,98,97,95,1,0,0,0,0,0
40,53,38,27,46,44,0,15,32,55,64,51,38,23,25,43,69,69,49,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,53,38,27,45,44,0,15,32,55,63,51,38,23,26,43,69,69,49,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,53,38,27,45,44,0,15,32,55,63,50,38,23,26,44,69,68,48,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,53,38,28,46,45,0,15,33,55,63,51,38,23,26,44,70,69,49,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,53,38,28,46,45,0,16,33,55,61,48,38,23,26,43,69,67,48,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,53,38,28,46,45,0,16,32,55,60,50,39,23,26,44,68,68,49,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,53,38,27,45,43,0,16,31,55,63,50,39,23,26,43,67,68,49,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,53,39,27,44,43,0,16,32,56,65,53,39,23,26,43,66,68,49,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,54,39,27,44,44,0,17,33,56,65,53,39,23,26,43,67,69,49,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,54,39,28,44,44,0,16,33,56,65,53,39,23,25,43,67,69,49,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,54,39,27,44,44,0,17,33,56,66,53,39,23,26,43,67,69,49,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,54,39,28,45,44,0,17,34,56,66,54,39,23,26,43,68,69,50,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,55,39,28,45,44,0,16,33,56,66,54,40,23,26,43,68,69,50,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,55,39,28,45,44,0,17,34,56,66,53,39,23,26,44,68,69,49,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,54,39,29,46,44,0,17,34,56,66,54,39,23,26,44,68,69,49,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,55,40,28,46,44,0,17,34,56,66,54,39,24,26,43,70,70,50,41,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,56,40,28,46,45,0,15,32,55,63,52,39,23,26,44,70,69,50,41,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,61,40,27,50,46,0,12,27,53,56,42,36,22,24,43,61,59,47,40,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,68,44,30,54,48,0,6,21,47,46,35,35,22,24,34,56,54,47,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,78,51,30,56,50,0,4,18,45,43,32,33,20,23,30,47,48,44,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,45,34,31,37,38,0,16,18,40,40,50,62,64,60,51,39,32,23,13,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
46,45,33,30,37,38,0,16,18,40,40,50,62,64,60,51,39,32,23,13,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
46,46,34,30,37,37,0,16,18,40,40,50,63,63,60,51,39,32,23,13,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
46,46,34,30,37,37,0,16,18,40,40,50,63,64,60,51,39,32,23,13,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
46,46,34,30,37,38,0,16,18,40,40,50,63,64,60,51,38,32,23,13,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
46,46,34,30,37,37,0,16,18,39,40,50,62,63,60,51,39,32,23,13,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
46,46,34,30,37,37,0,16,18,40,40,50,63,64,60,51,39,32,23,13,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
46,46,34,31,37,38,0,16,18,40,40,50,63,64,60,51,39,32,23,13,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
46,46,34,30,37,38,0,16,18,40,40,50,63,64,61,51,39,32,23,12,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
46,45,34,31,37,37,0,16,18,40,40,50,62,64,60,51,38,32,23,13,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
46,46,34,30,37,37,0,16,18,41,40,50,63,64,60,51,39,32,23,13,0,0,0,0,0,0,0,0,0,0,0,98,95,0,0,0,0,1,0,0,0
46,46,33,31,37,37,0,16,18,40,40,50,63,64,60,51,39,32,22,13,0,0,0,0,0,0,0,0,0,0,0,98,95,0,0,0,0,1,0,0,0
46,46,34,30,37,38,0,16,18,40,40,50,63,64,60,51,38,32,22,12,0,0,0,0,0,0,0,0,0,0,0,98,96,0,0,0,0,1,0,0,0
46,46,34,30,37,37,0,16,19,40,40,50,62,64,60,51,39,32,22,13,0,0,0,0,0,0,0,0,0,0,0,98,96,0,0,0,0,1,0,0,0
46,46,34,30,37,38,0,17,19,40,40,50,63,64,60,51,39,33,23,13,0,0,0,0,0,0,0,0,0,0,0,98,96,0,0,0,0,1,0,0,0
46,46,34,31,37,37,0,16,19,40,40,50,63,64,60,51,39,32,23,13,0,0,0,0,0,0,0,0,0,0,0,98,95,0,0,0,0,1,0,0,0
46,46,34,30,37,38,0,16,19,40,40,50,62,64,60,51,39,32,23,13,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
46,46,34,30,37,37,0,16,18,40,40,50,62,64,60,51,39,32,23,13,0,0,0,0,0,0,0,0,0,0,0,97,95,0,0,0,0,1,0,0,0
